"uid","ELECYEAR","ID","NAME","RESPONSE","PREFEC","DISTRICT","PRBLOCK","INCUMB","TERM","PARTY","SEX","AGE","RESULT","prim1","prim2","prim3","camp1","camp2","camp3","coal_lib","coal_dem","coal_kmei","coal_com","coal_soc","coal_koku","yn_medconst","yn_reps","yn_const","yn_defense","yn_preemp","yn_unsc","yn_nkorea","yn_smgov","yn_pubspend","yn_fiscalpol","yn_tax5yrs","yn_frgnvote","yn_frgnwork","yn_privacy","yn_tax10pc","yn_moral","ab_asiaus","ab_compet","ab_env","ab_singlemum","ab_trade","fav_masuzoe","fav_ozawa","fav_watanabe","fav_hashimoto","media_hp","media_sns","media_tv"
1769,"2009","816","竹内＝知弘",1,28,2,,1,0,"諸派",1,45,4,,,,1,3,2,2,3,3,3,3,2,1,2,1,1,1,2,2,1,3,4,5,1,1,2,,,,,4,1,5,25,10,50,60,,,
309,"2009","817","関＝芳弘",1,28,3,58,3,1,"自民党",1,43,4,,,,1,3,5,4,,1,,,,2,3,2,4,3,1,2,5,2,2,5,3,3,2,,,,,3,3,3,,,,,,,
2004,"2009","818","土肥＝隆一",1,28,3,58,3,6,"民主党",1,69,1,,,,1,2,5,3,4,3,3,1,1,5,3,5,5,5,3,5,5,3,3,5,1,3,5,,,,,1,4,5,10,85,50,25,,,
518,"2009","819","金田＝峰生",1,28,3,58,1,0,"共産党",1,43,4,,,,1,2,5,3,3,3,4,3,3,2,5,5,5,5,2,5,5,2,3,5,1,3,5,,,,,2,4,1,,,,,,,
1295,"2009","820","森本＝潔",1,28,3,,1,0,"諸派",1,52,4,,,,3,4,1,2,3,3,3,3,3,3,2,1,1,1,2,1,2,3,3,5,2,1,2,,,,,4,2,5,50,10,70,75,,,
714,"2009","821","黒江＝兼司",1,28,3,,1,0,"無所属",1,53,4,,,,5,3,1,3,2,3,3,2,2,2,3,3,4,4,2,4,4,3,3,2,2,3,3,,,,,3,3,3,50,48,51,51,,,
960,"2009","822","山本＝正晴",0,28,3,,1,0,"無所属",1,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"2009","823","井上＝喜一",1,28,4,,3,7,"自民党",1,76,4,,,,1,3,2,4,2,1,3,3,2,1,3,1,1,2,1,3,5,3,3,3,5,3,2,,,,,3,1,3,60,0,30,50,,,
670,"2009","824","高橋＝昭一",1,28,4,58,1,0,"民主党",1,44,1,,,,1,3,5,3,4,3,3,1,1,3,3,3,3,5,1,3,3,2,3,5,1,3,3,,,,,2,2,3,0,100,50,80,,,
785,"2009","825","佐藤＝塁",1,28,4,,1,0,"諸派",1,32,4,,,,3,4,1,2,3,3,3,3,3,2,2,1,1,1,2,1,1,2,4,5,1,1,3,,,,,3,4,4,40,0,50,50,,,
1466,"2009","826","石原＝修三",1,28,4,,1,0,"無所属",1,58,4,,,,5,1,,2,2,2,3,3,2,3,1,1,1,2,1,1,1,2,2,3,4,4,2,,,,,2,1,2,50,40,47,50,,,
277,"2009","827","外山＝高史",1,28,4,,1,0,"無所属",1,61,4,,,,4,1,5,3,2,3,2,2,1,4,1,1,1,1,1,1,5,5,1,1,1,5,4,,,,,2,1,2,70,87,76,77,,,
1716,"2009","828","谷＝公一",1,28,5,58,3,2,"自民党",1,56,3,,,,,,,4,2,1,3,3,2,4,1,1,2,4,1,1,5,2,1,2,3,2,2,,,,,2,3,2,60,20,50,50,,,
298,"2009","829","梶原＝康弘",1,28,5,58,2,1,"民主党",1,52,1,,,,4,3,1,3,4,3,3,1,1,5,2,1,4,3,1,2,4,4,2,5,1,3,2,,,,,1,2,3,0,100,75,75,,,
314,"2009","830","丸岡＝真澄",1,28,5,,1,0,"諸派",2,51,4,,,,1,,,2,3,3,3,3,3,3,2,1,1,1,1,1,3,3,1,5,3,2,3,,,,,4,1,4,50,25,25,50,,,
2411,"2009","831","木挽＝司",1,28,6,58,3,1,"自民党",1,50,4,,,,1,5,3,4,3,1,3,3,3,3,1,1,3,2,2,2,3,3,2,2,5,3,3,,,,,2,2,3,50,50,50,50,,,
979,"2009","832","市村＝浩一郎",1,28,6,58,3,2,"民主党",1,44,1,,,,5,4,1,2,4,3,3,3,1,4,1,2,2,2,2,2,3,2,2,3,3,3,5,,,,,3,3,3,75,85,55,90,,,
2327,"2009","833","北野＝紀子",1,28,6,,1,0,"共産党",2,45,4,,,,1,2,5,3,3,3,4,3,3,2,5,5,5,5,2,5,5,2,3,5,1,3,5,,,,,2,4,1,,,,,,,
1243,"2009","834","上野＝仁宏",1,28,6,,1,0,"諸派",1,38,4,,,,1,2,4,2,2,3,3,3,2,2,1,1,1,1,2,1,3,3,1,5,2,1,4,,,,,4,3,5,50,30,50,75,,,
1675,"2009","835","大前＝繁雄",1,28,7,58,3,2,"自民党",1,66,4,,,,1,2,5,4,2,1,3,3,2,5,2,1,1,2,2,3,4,2,3,1,2,2,2,,,,,1,2,3,80,0,50,70,,,
1455,"2009","836","石井＝登志郎",1,28,7,58,1,0,"民主党",1,37,1,,,,3,5,1,3,4,3,3,2,1,4,1,3,3,3,1,2,4,3,3,3,4,4,2,,,,,2,3,2,20,80,50,60,,,
2286,"2009","837","平野＝貞雄",1,28,7,,1,0,"共産党",1,52,4,,,,2,4,5,3,3,3,4,3,3,2,5,5,5,5,2,5,5,2,3,5,1,3,5,,,,,2,4,1,,,,,,,
1115,"2009","838","小田＝和代",1,28,7,,1,0,"諸派",2,49,4,,,,5,4,1,3,3,3,3,3,3,1,3,1,1,1,1,2,3,3,3,5,1,1,3,,,,,3,3,4,50,0,75,100,,,
980,"2009","839","市来＝伴子",1,28,8,58,1,0,"社民党",2,31,4,,,,1,5,2,3,2,3,3,4,2,2,2,5,5,4,3,4,5,2,3,4,1,2,4,,,,,1,5,2,40,60,30,10,,,
2005,"2009","840","冬柴＝鉄三",1,28,8,,3,7,"公明党",1,72,4,,,,1,5,2,1,3,4,3,3,2,1,2,4,3,5,1,2,4,2,2,2,1,2,3,,,,,1,3,4,,,,,,,
1158,"2009","841","庄本＝悦子",1,28,8,,1,0,"共産党",2,54,4,,,,1,2,5,3,3,3,4,3,3,2,5,5,5,5,2,4,5,2,3,5,1,3,5,,,,,2,4,1,,,,,,,
1937,"2009","842","田中＝康夫",1,28,8,58,1,0,"新党日本",1,53,1,,,,5,4,3,3,1,3,3,2,2,3,3,5,4,4,3,4,3,3,4,5,3,2,3,,,,,2,5,3,50,50,50,50,,,
286,"2009","843","角出＝智一",1,28,8,,1,0,"諸派",1,43,4,,,,4,1,3,3,3,3,3,3,3,1,4,1,1,1,2,1,2,3,4,5,3,1,3,,,,,5,4,4,50,25,75,75,,,
1405,"2009","844","西村＝康稔",1,28,9,58,3,2,"自民党",1,46,1,,,,1,3,5,4,2,1,3,3,2,5,3,1,1,2,1,1,5,3,2,3,4,2,3,,,,,3,2,4,,,,,,,
447,"2009","845","宮本＝一三",1,28,9,58,2,3,"国民新党",1,77,4,,,,4,2,5,3,1,3,2,1,4,2,3,4,2,4,2,4,4,2,2,5,4,2,2,,,,,2,1,3,0,100,50,75,,,
695,"2009","846","高木＝義彰",1,28,9,,1,0,"諸派",1,40,4,,,,1,4,5,2,2,3,3,3,2,1,2,1,1,1,1,1,1,3,3,5,1,1,3,,,,,3,2,5,50,0,50,50,,,
1964,"2009","847","渡海＝紀三朗",1,28,10,58,3,6,"自民党",1,60,4,,,,1,3,5,4,2,1,3,3,2,4,3,1,2,2,2,3,3,3,2,2,4,2,3,,,,,2,3,3,,,,,,,
201,"2009","848","岡田＝康裕",1,28,10,58,1,0,"民主党",1,33,1,,,,5,1,3,3,4,3,3,2,1,5,3,2,4,3,1,2,4,4,4,4,3,3,3,,,,,1,3,3,25,50,50,80,,,
1107,"2009","849","小村＝直弘",1,28,10,,1,0,"諸派",1,45,4,,,,1,3,4,2,2,2,3,3,2,2,3,1,1,1,1,2,2,4,5,5,4,1,4,,,,,3,3,4,40,10,80,90,,,
592,"2009","850","戸井田＝徹",1,28,11,58,3,2,"自民党",1,57,4,,,,1,3,5,4,3,1,3,3,2,2,2,1,1,3,1,3,3,2,1,3,5,3,3,,,,,3,3,3,,,,,,,
1196,"2009","851","松本＝剛明",1,28,11,58,3,3,"民主党",1,49,1,,,,3,4,1,3,4,3,3,2,2,4,3,2,2,3,2,2,4,4,3,4,3,3,3,,,,,3,3,4,10,80,50,50,,,
2310,"2009","852","帽田＝智子",1,28,11,,1,0,"諸派",2,40,4,,,,3,4,5,2,3,3,3,3,3,2,1,1,1,1,1,1,1,2,2,5,5,1,2,,,,,4,1,4,25,0,25,75,,,
256,"2009","853","河本＝三郎",1,28,12,58,3,3,"自民党",1,58,4,,,,1,,,4,3,1,3,3,3,2,3,1,1,3,1,1,3,2,1,5,3,3,3,,,,,3,3,1,,,,,,,
900,"2009","854","山口＝壮",1,28,12,58,3,2,"民主党",1,54,1,,,,1,3,4,,4,,,2,1,5,3,5,5,4,1,5,4,4,2,3,3,3,2,,,,,2,1,3,,100,,0,,,
931,"2009","855","山田＝徳太郎",1,28,12,,1,0,"諸派",1,32,4,,,,3,2,4,2,2,2,3,3,2,1,2,1,1,1,1,1,1,3,4,5,1,1,2,,,,,2,3,5,55,15,50,65,,,
2122,"2009","856","馬淵＝澄夫",1,29,1,58,3,2,"民主党",1,48,1,,,,1,5,3,,,,,,,5,2,1,1,2,1,1,3,3,1,3,5,3,2,,,,,2,2,3,,,,,,,
1284,"2009","857","森岡＝正宏",1,29,1,58,2,2,"自民党",1,65,4,,,,3,2,5,4,2,1,3,3,2,2,2,1,2,1,1,2,4,2,2,1,5,5,2,,,,,2,1,2,90,0,25,85,,,
94,"2009","858","井上＝良子",1,29,1,,1,0,"共産党",2,45,4,,,,1,2,5,3,3,3,4,3,3,2,4,5,5,5,3,5,5,2,2,5,1,2,5,,,,,3,4,1,0,0,0,0,,,
536,"2009","859","栗岡＝真由美",1,29,1,,1,0,"諸派",2,49,4,,,,3,4,1,3,3,3,3,3,3,3,3,1,1,1,,1,1,2,,5,1,1,3,,,,,3,3,5,50,0,50,75,,,
682,"2009","860","高市＝早苗",1,29,2,58,3,4,"自民党",2,47,3,,,,5,3,1,4,3,1,3,3,1,1,1,1,1,1,1,1,3,2,1,2,5,4,2,,,,,3,3,1,,,,,,,
1706,"2009","861","滝＝実",1,29,2,58,3,4,"民主党",1,70,1,,,,1,3,4,3,4,3,3,2,2,3,3,4,3,4,1,2,4,4,4,5,2,2,4,,,,,3,2,2,25,100,75,50,,,
1391,"2009","862","西＝ふみ子",1,29,2,,1,0,"共産党",2,73,4,,,,1,5,4,3,3,3,4,3,3,2,3,5,5,5,3,5,4,2,2,5,1,2,5,,,,,3,5,2,0,0,0,0,,,
1936,"2009","863","田中＝孝子",1,29,2,,1,0,"諸派",2,54,4,,,,1,3,4,,,,,,,2,1,1,1,1,1,1,3,1,3,1,1,1,,,,,,3,1,5,0,0,0,75,,,
172,"2009","864","奥野＝信亮",1,29,3,58,3,2,"自民党",1,64,4,,,,3,2,1,4,3,1,3,3,2,2,2,1,1,3,1,2,3,2,2,4,5,2,2,,,,,2,2,2,,,,,,,
363,"2009","865","吉川＝政重",1,29,3,58,1,0,"民主党",1,45,1,,,,1,2,3,3,4,3,3,1,1,5,3,,4,3,2,3,4,3,4,4,3,3,4,,,,,2,4,3,30,70,50,50,,,
2084,"2009","866","豆田＝至功",1,29,3,58,1,0,"共産党",1,55,4,,,,1,5,2,3,3,3,4,3,3,2,3,5,5,5,3,5,5,2,2,5,1,2,5,,,,,3,5,1,0,0,0,0,,,
2178,"2009","867","尾崎＝貴教",1,29,3,,1,0,"諸派",1,27,4,,,,1,5,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,5,2,1,3,,,,,5,2,5,60,25,50,75,,,
1962,"2009","868","田野瀬＝良太郎",1,29,4,58,3,5,"自民党",1,65,1,,,,1,2,5,4,2,2,3,3,2,2,2,1,2,2,1,3,2,2,4,1,3,3,3,,,,,1,2,3,50,50,50,50,,,
1667,"2009","869","大西＝孝典",1,29,4,58,1,0,"民主党",1,52,3,,,,3,1,5,3,4,3,3,1,1,5,4,3,3,3,1,3,4,2,4,5,2,2,4,,,,,3,2,2,30,90,50,70,,,
1519,"2009","870","赤松＝明宏",1,29,4,,1,0,"諸派",1,52,4,,,,2,4,1,2,3,3,3,3,2,1,3,1,1,1,1,1,1,4,5,5,2,1,4,,,,,5,1,5,0,0,50,75,,,
1736,"2009","871","谷本＝龍哉",1,30,1,58,3,3,"自民党",1,42,4,,,,5,3,1,4,2,1,3,3,2,4,5,1,2,2,1,3,2,2,1,2,3,2,4,,,,,2,4,2,70,0,80,30,,,
323,"2009","872","岸本＝周平",1,30,1,58,1,0,"民主党",1,52,1,,,,3,1,5,3,4,2,3,2,2,5,2,1,3,3,1,3,4,4,2,4,2,3,4,,,,,3,4,4,,,,,,,
706,"2009","873","国重＝秀明",1,30,1,58,1,0,"共産党",1,48,4,,,,1,2,5,3,3,3,4,3,3,1,3,5,5,5,1,2,5,1,2,5,1,2,5,,,,,2,4,1,,,,,,,
1443,"2009","874","斉藤＝昌宏",1,30,1,,1,0,"諸派",1,57,4,,,,1,3,4,2,3,3,3,3,3,1,1,1,1,1,1,1,2,3,5,5,2,1,1,,,,,3,3,5,30,0,50,50,,,
1502,"2009","875","石田＝真敏",1,30,2,58,3,3,"自民党",1,56,3,,,,3,1,2,4,,1,,,,2,1,1,3,,1,2,4,3,2,2,4,3,2,,,,,2,2,3,,,,,,,
828,"2009","876","阪口＝直人",1,30,2,58,1,0,"民主党",1,45,1,,,,5,3,1,3,4,3,3,2,2,5,1,1,3,3,2,2,4,4,2,3,3,2,2,,,,,2,3,4,0,100,70,70,,,
415,"2009","877","久保＝美也子",1,30,2,,1,0,"諸派",2,48,4,,,,3,4,,2,3,3,3,3,3,1,1,1,1,1,1,1,,5,3,5,3,1,3,,,,,3,2,5,70,0,70,80,,,
2106,"2009","878","二階＝俊博",1,30,3,58,3,8,"自民党",1,69,1,,,,1,2,3,4,2,2,2,2,2,3,3,1,2,4,1,3,3,2,2,2,4,2,2,,,,,3,2,3,,,,,,,
479,"2009","879","玉置＝公良",1,30,3,58,1,0,"民主党",1,54,3,,,,5,3,1,,4,,,,,4,5,3,5,3,1,2,4,2,2,5,1,4,4,,,,,3,5,2,,100,,,,,
2376,"2009","880","湊＝侑子",1,30,3,,1,0,"諸派",2,26,4,,,,1,3,4,2,3,3,3,3,3,1,2,1,1,1,1,1,1,2,2,5,3,2,3,,,,,4,4,5,40,0,50,80,,,
1507,"2009","881","石破＝茂",1,31,1,59,3,7,"自民党",1,51,1,,,,1,5,2,4,,,3,3,,4,2,1,1,4,3,3,4,3,2,1,3,4,2,,,,,2,4,4,,,,,,,
171,"2009","882","奥田＝保明",1,31,1,59,1,0,"民主党",1,49,4,,,,3,1,2,3,4,3,3,1,1,3,2,4,4,4,3,3,4,2,2,3,2,3,3,,,,,3,2,3,50,75,75,50,,,
326,"2009","883","岩永＝尚之",1,31,1,59,1,0,"共産党",1,52,4,,,,3,2,5,3,3,3,4,3,3,1,5,5,5,5,5,5,5,3,3,5,1,1,5,,,,,1,5,1,50,50,50,40,,,
804,"2009","884","細川＝幸宏",1,31,1,,1,0,"諸派",1,40,4,,,,3,4,2,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,3,5,1,1,3,,,,,3,1,3,0,0,0,0,,,
1523,"2009","885","赤沢＝亮正",1,31,2,59,3,1,"自民党",1,48,1,,,,1,5,2,4,3,1,3,3,3,4,3,1,1,4,1,2,5,3,2,3,4,2,2,,,,,2,2,3,90,25,50,50,,,
2029,"2009","886","湯原＝俊二",1,31,2,59,1,0,"民主党",1,46,3,,,,,,,3,4,2,2,1,1,5,2,3,3,5,2,5,4,4,4,4,1,3,4,,,,,1,4,3,10,90,60,30,,,
649,"2009","887","甲谷＝英生",1,31,2,,1,0,"諸派",1,33,4,,,,5,3,1,2,3,3,3,3,3,1,1,1,1,1,1,1,2,4,3,5,2,1,2,,,,,3,2,4,50,0,50,50,,,
807,"2009","888","細田＝博之",1,32,1,59,3,6,"自民党",1,64,1,,,,3,2,5,4,3,1,3,3,3,3,1,1,3,3,1,2,3,2,2,2,3,3,3,,,,,2,3,3,,,,,,,
1088,"2009","889","小室＝寿明",1,32,1,59,1,0,"民主党",1,48,3,,,,1,3,5,2,4,2,2,1,1,5,3,4,4,3,3,3,5,3,3,3,1,2,4,,,,,1,4,2,20,80,30,30,,,
1508,"2009","890","石飛＝育久",1,32,1,59,1,0,"共産党",1,30,4,,,,2,5,1,3,3,3,4,3,3,3,3,5,5,5,3,4,5,4,3,5,1,3,5,,,,,3,5,2,0,10,10,10,,,
1746,"2009","891","池田＝健一郎",1,32,1,,1,0,"諸派",1,29,4,,,,3,1,4,2,3,3,3,3,2,2,3,1,1,1,2,2,3,3,3,5,3,1,3,,,,,4,1,5,50,5,55,80,,,
1762,"2009","892","竹下＝亘",1,32,2,59,3,3,"自民党",1,62,1,,,,3,1,2,4,3,1,3,3,3,2,2,1,1,2,1,2,3,1,1,2,4,3,2,,,,,3,4,3,,,,,,,
338,"2009","893","亀井＝久興",1,32,2,59,3,5,"国民新党",1,69,4,,,,1,3,2,3,2,3,3,2,4,1,3,2,2,5,3,3,4,2,1,5,4,3,3,,,,,2,2,3,10,70,25,50,,,
1597,"2009","894","相浦＝慎治",1,32,2,,1,0,"諸派",1,41,4,,,,1,3,4,2,3,3,3,3,3,1,1,1,1,1,1,2,2,3,3,5,5,1,2,,,,,3,2,4,,10,,55,,,
20,"2009","895","逢沢＝一郎",1,33,1,59,3,7,"自民党",1,54,1,,,,1,3,5,4,3,1,3,3,3,5,1,1,1,,1,1,4,3,1,1,3,2,2,,,,,,,,,,,,,,
658,"2009","896","高井＝崇志",1,33,1,59,1,0,"民主党",1,39,3,,,,5,3,1,3,4,3,3,2,2,5,3,3,3,3,2,3,4,3,2,2,2,2,3,,,,,1,4,3,10,80,70,60,,,
2017,"2009","897","東＝毅",1,33,1,59,1,0,"共産党",1,32,4,,,,2,1,5,3,3,3,4,3,3,1,3,5,5,5,2,4,5,1,2,5,1,2,5,,,,,1,5,1,0,0,0,0,,,
25,"2009","898","安原＝園枝",1,33,1,,1,0,"諸派",2,47,4,,,,4,3,1,2,3,3,3,3,3,1,1,1,1,1,2,1,3,2,3,5,5,1,3,,,,,3,2,4,50,10,80,70,,,
2131,"2009","899","萩原＝誠司",1,33,2,59,3,1,"自民党",1,52,4,,,,1,5,3,4,3,1,3,3,3,2,5,1,3,3,2,2,5,3,2,4,3,3,2,,,,,3,2,3,52,39,50,50,,,
1893,"2009","900","津村＝啓介",1,33,2,59,3,2,"民主党",1,37,1,,,,3,1,5,2,4,2,3,1,1,5,1,1,5,5,1,1,5,5,1,5,1,1,5,,,,,1,5,5,0,100,50,50,,,
1520,"2009","901","赤松＝和隆",1,33,2,59,1,0,"国民新党",1,41,4,,,,1,4,5,2,2,2,3,3,4,2,3,5,1,1,5,5,1,1,5,5,5,1,1,,,,,5,5,3,0,0,0,0,,,
596,"2009","902","戸板＝道広",1,33,2,,1,0,"諸派",1,49,4,,,,1,3,4,2,3,3,3,3,2,1,2,1,1,1,1,1,1,5,5,5,1,1,3,,,,,4,1,5,75,0,75,50,,,
529,"2009","903","熊代＝昭彦",1,33,2,,2,4,"無所属",1,68,4,,,,1,5,2,2,2,,,,2,5,1,1,1,4,1,3,5,4,5,3,5,4,3,,,,,2,2,4,50,25,75,75,,,
14,"2009","904","阿部＝俊子",1,33,3,59,3,1,"自民党",2,49,3,,,,5,3,2,4,3,1,3,3,3,3,2,2,1,3,1,3,4,1,1,2,3,3,4,,,,,3,4,2,,,,,,,
1404,"2009","905","西村＝啓聡",1,33,3,59,1,0,"民主党",1,33,4,,,,3,4,,3,4,3,3,2,2,5,4,2,5,3,1,4,3,3,2,5,2,4,4,,,,,2,4,2,25,90,0,40,,,
1745,"2009","906","池田＝恭一郎",1,33,3,,1,0,"諸派",1,39,4,,,,1,3,4,2,2,3,3,3,2,1,2,1,1,1,1,1,3,3,3,5,2,1,2,,,,,3,3,5,50,10,60,60,,,
2282,"2009","907","平沼＝赳夫",1,33,3,,3,9,"無所属",1,69,1,,,,1,3,4,2,2,4,4,4,2,2,3,1,1,2,2,1,3,2,1,4,5,3,3,,,,,3,2,2,15,30,50,50,,,
468,"2009","908","橋本＝岳",1,33,4,59,3,1,"自民党",1,34,4,,,,5,3,1,4,3,1,3,3,2,2,2,1,2,2,1,2,3,2,2,1,5,4,3,,,,,2,3,3,,,,,,,
2464,"2009","909","柚木＝道義",1,33,4,59,3,1,"民主党",1,36,1,,,,5,1,3,3,4,,3,1,1,5,5,3,3,3,2,2,5,3,2,4,2,2,4,,,,,2,4,4,0,100,50,50,,,
1072,"2009","910","小岩井＝実由香",1,33,4,,1,0,"諸派",2,46,4,,,,1,3,4,2,2,2,2,2,2,1,3,1,1,1,3,1,1,3,1,5,1,1,2,,,,,3,1,5,40,0,40,50,,,
237,"2009","911","加藤＝勝信",1,33,5,59,3,2,"自民党",1,53,1,,,,1,3,5,4,3,1,3,3,3,4,2,1,3,2,1,2,5,2,1,3,4,3,2,,,,,2,3,3,,,,,,,
265,"2009","912","花咲＝宏基",1,33,5,59,1,0,"民主党",1,42,3,,,,2,3,1,3,4,3,3,1,1,5,5,3,3,3,1,3,4,3,4,3,3,2,3,,,,,2,2,3,50,70,50,50,,,
759,"2009","913","佐藤＝雅章",1,33,5,,1,0,"諸派",1,58,4,,,,4,1,3,4,4,4,4,4,4,1,3,1,1,1,1,1,2,2,2,5,2,1,3,,,,,1,1,2,75,0,50,50,,,
321,"2009","914","岸田＝文雄",1,34,1,59,3,5,"自民党",1,51,1,,,,5,1,3,4,3,1,3,3,2,4,2,2,1,3,1,2,4,2,2,2,4,2,4,,,,,2,3,2,70,30,60,60,,,
1358,"2009","915","菅川＝洋",1,34,1,59,1,0,"民主党",1,40,3,,,,,,,3,4,3,3,1,1,5,3,1,2,2,1,3,5,5,2,5,1,1,3,,,,,1,5,2,50,90,70,80,,,
2078,"2009","916","藤本＝聡志",1,34,1,59,1,0,"共産党",1,54,4,,,,2,1,5,3,3,3,4,3,3,2,5,5,5,5,2,2,5,2,2,5,1,2,5,,,,,2,4,2,0,20,0,0,,,
1228,"2009","917","上村＝好輝",1,34,1,59,1,0,"社民党",1,48,4,,,,5,,,3,2,3,3,4,2,2,4,5,5,5,5,5,5,2,2,5,3,5,5,,,,,1,4,2,,,,,,,
953,"2009","918","山本＝浩徳",1,34,1,,1,0,"諸派",1,47,4,,,,3,4,5,2,3,3,3,3,3,1,1,1,1,1,1,1,3,2,3,5,4,2,2,,,,,4,2,5,25,0,30,50,,,
1821,"2009","919","中村＝文則",1,34,1,,1,0,"無所属",1,56,4,,,,5,2,1,3,2,3,2,2,2,1,5,5,4,5,1,2,4,3,2,5,1,3,5,,,,,1,4,3,60,50,70,70,,,
2276,"2009","920","平口＝洋",1,34,2,59,3,1,"自民党",1,60,4,,,,1,5,3,4,3,1,3,3,3,2,5,2,3,4,2,3,4,2,2,5,3,2,3,,,,,3,4,2,70,20,30,60,,,
1200,"2009","921","松本＝大輔",1,34,2,59,3,2,"民主党",1,37,1,,,,3,2,1,3,4,3,3,1,1,5,3,2,3,4,2,3,4,4,4,3,1,3,3,,,,,3,5,3,,,,,,,
443,"2009","922","宮内＝香織",1,34,2,,1,0,"諸派",2,45,4,,,,4,3,1,2,3,3,3,3,3,1,3,1,1,1,2,1,1,3,3,5,4,1,3,,,,,3,2,4,50,0,65,70,,,
1602,"2009","923","増原＝義剛",1,34,3,59,3,3,"自民党",1,63,4,,,,1,3,5,4,,1,,,,3,2,2,3,4,2,2,3,3,2,2,3,3,3,,,,,2,4,5,50,40,50,40,,,
474,"2009","924","橋本＝博明",1,34,3,59,1,0,"民主党",1,38,1,,,,1,4,5,3,4,3,3,1,1,5,3,4,4,4,1,2,4,4,2,4,1,3,3,,,,,2,4,3,25,100,50,50,,,
2111,"2009","925","日高＝順子",1,34,3,,1,0,"諸派",2,46,4,,,,1,3,4,2,3,3,3,3,3,1,1,1,1,1,1,1,1,3,1,5,1,1,1,,,,,4,2,5,30,10,75,75,,,
1800,"2009","926","中川＝秀直",1,34,4,59,3,9,"自民党",1,64,3,,,,5,1,4,4,2,1,3,3,3,5,1,1,1,1,1,1,3,3,1,4,4,2,1,,,,,2,4,3,,,,,,,
522,"2009","927","空本＝誠喜",1,34,4,59,1,0,"民主党",1,44,1,,,,1,3,5,3,4,3,3,2,1,3,3,2,3,4,2,2,5,2,2,4,2,4,3,,,,,3,1,3,10,90,80,70,,,
215,"2009","928","沖＝ゆり",1,34,4,,1,0,"諸派",2,54,4,,,,3,4,1,2,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,5,1,1,3,,,,,3,1,5,30,0,50,50,,,
991,"2009","929","寺田＝稔",1,34,5,59,3,2,"自民党",1,50,4,,,,1,3,5,4,3,1,3,3,3,2,2,2,2,5,2,1,4,2,1,1,3,2,3,,,,,2,4,4,70,30,25,50,,,
868,"2009","930","三谷＝光男",1,34,5,59,3,1,"民主党",1,49,1,,,,,,,3,4,3,3,1,1,4,2,2,2,1,2,2,4,4,2,2,2,4,4,,,,,2,2,3,,,,,,,
1902,"2009","931","塚本＝能照",1,34,5,,1,0,"諸派",1,50,4,,,,3,4,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,3,1,5,2,1,3,,,,,5,1,5,10,0,10,10,,,
339,"2009","932","亀井＝静香",0,34,6,59,3,10,"国民新党",1,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,"2009","933","小島＝敏文",1,34,6,59,1,0,"自民党",1,58,4,,,,3,1,2,4,3,1,3,3,3,1,2,1,1,1,1,2,3,2,2,1,3,2,2,,,,,1,2,2,90,0,70,50,,,
263,"2009","934","花岡＝多美世",1,34,6,,1,0,"共産党",2,51,4,,,,2,1,5,3,3,3,4,3,3,1,5,5,5,5,2,2,5,2,2,5,1,2,5,,,,,2,4,2,40,0,10,60,,,
599,"2009","935","胡本＝協子",1,34,6,,1,0,"諸派",2,58,4,,,,3,4,1,3,3,3,3,3,3,2,2,1,1,1,1,1,1,2,3,5,3,1,2,,,,,3,1,4,10,0,20,0,,,
439,"2009","936","宮沢＝洋一",1,34,7,59,3,3,"自民党",1,58,4,,,,3,,,4,3,1,3,3,2,2,2,1,3,3,1,2,4,3,1,2,5,2,2,,,,,3,2,4,90,45,50,70,,,
2528,"2009","937","和田＝隆志",1,34,7,59,3,2,"民主党",1,45,1,,,,1,3,4,3,4,3,3,1,1,3,3,1,3,5,3,5,5,2,1,4,3,2,3,,,,,3,4,3,25,100,70,40,,,
1252,"2009","938","植松＝満雄",1,34,7,,1,0,"諸派",1,50,4,,,,3,4,2,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,5,2,1,1,,,,,3,3,4,40,0,60,60,,,
686,"2009","939","高村＝正彦",1,35,1,59,3,9,"自民党",1,66,1,,,,,,,4,,,3,,,2,2,1,2,4,1,3,4,3,1,2,4,3,3,,,,,2,3,4,,,,,,,
702,"2009","940","高邑＝勉",1,35,1,59,1,0,"民主党",1,34,3,,,,3,1,4,3,4,3,3,2,1,5,3,1,2,4,4,2,5,2,1,4,2,5,4,,,,,1,3,2,40,100,80,80,,,
389,"2009","941","吉田＝貞好",1,35,1,59,1,0,"共産党",1,55,4,,,,1,2,5,3,3,3,4,3,3,1,5,5,5,5,3,5,5,2,2,5,1,3,5,,,,,1,5,1,51,10,10,0,,,
