uid,ID,YEAR,ELECYEAR,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,constitu,ideology,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_female,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,media_hp,media_sns,media_bul,media_tv,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto
1342.広島,787,2005,2005,岸田文雄,返送あり,広島,1.0,中国,前,,自民党,男,48歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば反対,賛成,どちらかと言えば賛成,どちらかと言えば賛成,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
2732.広島,788,2005,2005,菅川洋,返送あり,広島,1.0,中国,新,,民主党,男,36歳,落選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,賛成,どちらかと言えば賛成,どちらかと言えば賛成,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
3142.広島,789,2005,2005,長妻亮,返送あり,広島,1.0,,新,,共産党,男,28歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
60.広島,790,2005,2005,上村好輝,返送なし,広島,1.0,,新,,社会民主党,男,45歳,落選,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422.広島,791,2005,2005,平口洋,返送あり,広島,2.0,中国,新,,自民党,男,57歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,どちらかと言えば賛成,どちらかと言えば反対,どちらとも言えない,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
1736.広島,792,2005,2005,松本大輔,返送あり,広島,2.0,中国,前,,民主党,男,34歳,比例区で復活当選,,,,,,,,,,,,,改正すべきだ,,,,,,反対,賛成,どちらかと言えば賛成,どちらかと言えば賛成,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
3307.広島,793,2005,2005,高見篤己,返送あり,広島,2.0,,新,,共産党,男,53歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
3066.広島,794,2005,2005,金子哲夫,返送あり,広島,3.0,中国,元,,社会民主党,男,57歳,落選,,,,,,,,,,,,,改正すべきでない,,,,,,反対,どちらかと言えば反対,反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1962.広島,795,2005,2005,橋本博明,返送あり,広島,3.0,中国,新,,民主党,男,35歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,どちらとも言えない,どちらかと言えば賛成,どちらかと言えば賛成,どちらかと言えば賛成,,反対,,,,,,,,,,,,,,,,,,,,
871.広島,796,2005,2005,大西理,返送あり,広島,3.0,,新,,共産党,男,39歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
2091.広島,797,2005,2005,河井克行,返送あり,広島,3.0,中国,前,,自民党,男,42歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,賛成,賛成,どちらかと言えば賛成,どちらかと言えば賛成,,反対,,,,,,,,,,,,,,,,,,,,
2483.広島,798,2005,2005,石橋良三,返送あり,広島,3.0,,新,,無所属,男,57歳,落選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,どちらかと言えば賛成,どちらかと言えば賛成,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
243.広島,799,2005,2005,二見順子,返送なし,広島,3.0,,新,,無所属,女,62歳,落選,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.広島,800,2005,2005,中川秀直,返送あり,広島,4.0,中国,前,,自民党,男,61歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,賛成,賛成,どちらかと言えば賛成,賛成,,反対,,,,,,,,,,,,,,,,,,,,
2597.広島,801,2005,2005,空本誠喜,返送あり,広島,4.0,中国,新,,民主党,男,41歳,落選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,どちらとも言えない,どちらかと言えば賛成,どちらかと言えば賛成,,反対,,,,,,,,,,,,,,,,,,,,
181.広島,802,2005,2005,中石仁,返送あり,広島,4.0,,新,,共産党,男,42歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1025.広島,803,2005,2005,寺田稔,返送あり,広島,5.0,中国,前,,自民党,男,47歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば反対,賛成,どちらかと言えば賛成,どちらかと言えば賛成,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
45.広島,804,2005,2005,三谷光男,返送あり,広島,5.0,中国,新,,民主党,男,46歳,比例区で復活当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,賛成,どちらかと言えば賛成,どちらとも言えない,,反対,,,,,,,,,,,,,,,,,,,,
2893.広島,805,2005,2005,角谷進,返送あり,広島,5.0,,新,,共産党,男,58歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
237.広島,806,2005,2005,亀井静香,返送なし,広島,6.0,中国,前,,国民新党,男,68歳,小選挙区で当選,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406.広島,807,2005,2005,佐藤公治,返送あり,広島,6.0,中国,前,,民主党,男,46歳,落選,,,,,,,,,,,,,改正すべきだ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.広島,808,2005,2005,堀江貴文,返送あり,広島,6.0,,新,,無所属,男,32歳,落選,,,,,,,,,,,,,改正すべきだ,最も革新,,,,,どちらとも言えない,どちらとも言えない,どちらかと言えば反対,賛成,,反対,,,,,,,,,,,,,,,,,,,,
360.広島,809,2005,2005,伊藤洋二,返送あり,広島,6.0,,新,,無所属,男,27歳,落選,,,,,,,,,,,,,改正すべきだ,,,,,,反対,どちらとも言えない,反対,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
995.広島,810,2005,2005,宮沢洋一,返送あり,広島,7.0,中国,前,,自民党,男,55歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,,どちらかと言えば賛成,どちらかと言えば反対,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,,,
695.広島,811,2005,2005,和田隆志,返送あり,広島,7.0,中国,前,,民主党,男,42歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,どちらかと言えば反対,どちらかと言えば賛成,どちらとも言えない,どちらかと言えば反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
1884.広島,812,2005,2005,森川美紀恵,返送あり,広島,7.0,,新,,共産党,女,55歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
3265.山口,813,2005,2005,高村正彦,返送あり,山口,1.0,中国,前,,自民党,男,63歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,賛成,どちらかと言えば賛成,どちらかと言えば賛成,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
556.山口,814,2005,2005,北角嘉幸,返送あり,山口,1.0,中国,新,,民主党,男,42歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,どちらとも言えない,賛成,どちらかと言えば賛成,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
31.山口,815,2005,2005,三村真千代,返送あり,山口,1.0,,新,,共産党,女,59歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,賛成,反対,反対,,反対,,,,,,,,,,,,,,,,,,,,
2563.山口,816,2005,2005,福田良彦,返送あり,山口,2.0,中国,新,,自民党,男,35歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,賛成,どちらとも言えない,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1429.山口,817,2005,2005,平岡秀夫,返送あり,山口,2.0,中国,前,,民主党,男,51歳,比例区で復活当選,,,,,,,,,,,,,どちらとも言えない,,,,,,反対,賛成,どちらかと言えば反対,どちらかと言えば反対,,反対,,,,,,,,,,,,,,,,,,,,
1178.山口,818,2005,2005,山中良二,返送あり,山口,2.0,,新,,共産党,男,46歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,賛成,反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
2102.山口,819,2005,2005,河村建夫,返送あり,山口,3.0,中国,前,,自民党,男,62歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,賛成,どちらとも言えない,どちらかと言えば賛成,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
41.山口,820,2005,2005,三浦昇,返送あり,山口,3.0,中国,新,,民主党,男,35歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,どちらかと言えば賛成,どちらかと言えば賛成,どちらかと言えば賛成,どちらとも言えない,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
252.山口,821,2005,2005,五島博,返送あり,山口,3.0,,新,,共産党,男,49歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,賛成,反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
933.山口,822,2005,2005,安倍晋三,返送あり,山口,4.0,中国,前,,自民党,男,50歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,どちらかと言えば賛成,どちらとも言えない,どちらとも言えない,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
528.山口,823,2005,2005,加藤隆,返送あり,山口,4.0,中国,新,,民主党,男,56歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,反対,どちらかと言えば賛成,反対,反対,,反対,,,,,,,,,,,,,,,,,,,,
1597.山口,824,2005,2005,木佐木大助,返送あり,山口,4.0,,新,,共産党,男,50歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,賛成,反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1305.徳島,825,2005,2005,岡本芳郎,返送あり,徳島,1.0,四国,前,,自民党,男,61歳,比例区で復活当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,どちらかと言えば賛成,どちらとも言えない,どちらかと言えば反対,,どちらかと言えば賛成,,,,,,,,,,,,,,,,,,,,
329.徳島,826,2005,2005,仙谷由人,返送あり,徳島,1.0,四国,前,,民主党,男,59歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,反対,賛成,どちらとも言えない,どちらとも言えない,,反対,,,,,,,,,,,,,,,,,,,,
63.徳島,827,2005,2005,上村秀明,返送あり,徳島,1.0,,新,,共産党,男,46歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,反対,反対,反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
10.徳島,828,2005,2005,七条明,返送あり,徳島,2.0,四国,前,,自民党,男,54歳,比例区で復活当選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,どちらとも言えない,どちらかと言えば賛成,賛成,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
3251.徳島,829,2005,2005,高井美穂,返送あり,徳島,2.0,四国,前,,民主党,女,33歳,落選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,賛成,どちらかと言えば賛成,反対,,反対,,,,,,,,,,,,,,,,,,,,
1230.徳島,830,2005,2005,山本千代子,返送あり,徳島,2.0,,新,,共産党,女,56歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,反対,反対,反対,,反対,,,,,,,,,,,,,,,,,,,,
1198.徳島,831,2005,2005,山口俊一,返送あり,徳島,2.0,,前,,無所属,男,55歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば反対,どちらとも言えない,どちらとも言えない,どちらかと言えば反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
1468.徳島,832,2005,2005,後藤田正純,返送あり,徳島,3.0,四国,前,,自民党,男,36歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,どちらとも言えない,どちらとも言えない,どちらかと言えば反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
303.徳島,833,2005,2005,仁木博文,返送あり,徳島,3.0,四国,新,,民主党,男,39歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,どちらとも言えない,賛成,どちらかと言えば賛成,どちらとも言えない,,反対,,,,,,,,,,,,,,,,,,,,
3215.徳島,834,2005,2005,青木利男,返送あり,徳島,3.0,,新,,共産党,男,61歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,反対,反対,反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
1421.香川,835,2005,2005,平井卓也,返送あり,香川,1.0,四国,前,,自民党,男,47歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,どちらかと言えば賛成,どちらとも言えない,どちらかと言えば賛成,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1061.香川,836,2005,2005,小川淳也,返送あり,香川,1.0,四国,新,,民主党,男,34歳,比例区で復活当選,,,,,,,,,,,,,どちらかと言えば改正すべきでない,,,,,,どちらかと言えば反対,どちらかと言えば反対,どちらかと言えば反対,どちらかと言えば反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
1708.香川,837,2005,2005,松原昭夫,返送あり,香川,1.0,,新,,共産党,男,49歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,反対,反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
1619.香川,838,2005,2005,木村義雄,返送あり,香川,2.0,四国,前,,自民党,男,57歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,賛成,賛成,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
2298.香川,839,2005,2005,玉木雄一郎,返送あり,香川,2.0,四国,新,,民主党,男,36歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきだ,,,,,,どちらかと言えば賛成,賛成,どちらかと言えば賛成,どちらかと言えば賛成,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
2103.香川,840,2005,2005,河村整,返送あり,香川,2.0,,新,,共産党,男,46歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,反対,反対,反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
882.香川,841,2005,2005,大野功統,返送あり,香川,3.0,四国,前,,自民党,男,69歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,賛成,どちらとも言えない,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
915.香川,842,2005,2005,奥田研二,返送あり,香川,3.0,四国,新,,社会民主党,男,60歳,落選,,,,,,,,,,,,,改正すべきでない,,,,,,反対,どちらとも言えない,反対,どちらかと言えば反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
2973.香川,843,2005,2005,近石美智子,返送あり,香川,3.0,,新,,共産党,女,57歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,反対,反対,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
785.愛媛,844,2005,2005,塩崎恭久,返送あり,愛媛,1.0,四国,前,,自民党,男,54歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,賛成,どちらかと言えば反対,どちらとも言えない,,反対,,,,,,,,,,,,,,,,,,,,
3029.愛媛,845,2005,2005,野口仁,返送あり,愛媛,1.0,四国,新,,社会民主党,男,58歳,落選,,,,,,,,,,,,,改正すべきでない,,,,,,反対,どちらかと言えば反対,反対,反対,,どちらかと言えば賛成,,,,,,,,,,,,,,,,,,,,
2295.愛媛,846,2005,2005,玉井彰,返送あり,愛媛,1.0,四国,新,,民主党,男,52歳,落選,,,,,,,,,,,,,,,,,,,,反対,,,,,,,,,,,,,,,,,,,,,,,,
2316.愛媛,847,2005,2005,田中克彦,返送あり,愛媛,1.0,,新,,共産党,男,38歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1317.愛媛,848,2005,2005,岡靖,返送あり,愛媛,1.0,,新,,無所属,男,66歳,落選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば反対,賛成,どちらかと言えば賛成,どちらかと言えば反対,,賛成,,,,,,,,,,,,,,,,,,,,
1667.愛媛,849,2005,2005,村上誠一郎,返送なし,愛媛,2.0,四国,前,,自民党,男,53歳,小選挙区で当選,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516.愛媛,850,2005,2005,斉藤政光,返送あり,愛媛,2.0,四国,新,,民主党,男,36歳,落選,,,,,,,,,,,,,どちらとも言えない,,,,,,どちらとも言えない,どちらとも言えない,どちらかと言えば賛成,どちらとも言えない,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
2952.愛媛,851,2005,2005,越智啓治,返送あり,愛媛,2.0,,新,,共産党,男,33歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1142.愛媛,852,2005,2005,小野晋也,返送あり,愛媛,3.0,四国,前,,自民党,男,50歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらかと言えば賛成,どちらかと言えば賛成,どちらとも言えない,どちらかと言えば賛成,,どちらかと言えば反対,,,,,,,,,,,,,,,,,,,,
3281.愛媛,853,2005,2005,高橋剛,返送あり,愛媛,3.0,四国,新,,民主党,男,63歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきでない,,,,,,どちらとも言えない,どちらとも言えない,どちらとも言えない,どちらとも言えない,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
9.愛媛,854,2005,2005,一色一正,返送あり,愛媛,3.0,,新,,共産党,男,55歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらとも言えない,反対,どちらとも言えない,,賛成,,,,,,,,,,,,,,,,,,,,
1228.愛媛,855,2005,2005,山本公一,返送あり,愛媛,4.0,四国,前,,自民党,男,58歳,小選挙区で当選,,,,,,,,,,,,,改正すべきだ,,,,,,どちらとも言えない,どちらかと言えば賛成,どちらかと言えば賛成,どちらかと言えば賛成,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
2149.愛媛,856,2005,2005,浜口金也,返送あり,愛媛,4.0,四国,新,,民主党,男,51歳,落選,,,,,,,,,,,,,どちらかと言えば改正すべきでない,,,,,,反対,反対,反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1236.愛媛,857,2005,2005,山本弘志,返送あり,愛媛,4.0,,新,,共産党,男,49歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,どちらかと言えば賛成,どちらかと言えば反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
1577.高知,858,2005,2005,春名直章,返送あり,高知,1.0,四国,元,,共産党,男,46歳,落選,,,,,,,,,,,,,改正すべきでない,最も革新,,,,,反対,反対,反対,反対,,どちらとも言えない,,,,,,,,,,,,,,,,,,,,
